class1name,class1id,class2name,class2id,is_subclass
collectableammo,18,holomap,57,0
collectableammo,18,influenceobject,58,0
collectableammo,18,landmarkobject,59,0
collectableammo,18,lensflare,60,0
collectableammo,18,lock,61,0
collectableammo,18,lockbox,62,0
collectableammo,18,mine,63,0
collectableammo,18,miningnode,64,0
collectableammo,18,missile,65,0
collectableammo,18,missilelauncher,66,0
collectableammo,18,missileturret,67,0
collectableammo,18,moon,68,0
collectableammo,18,navbeacon,69,0
collectableammo,18,navcontext,70,0
collectableammo,18,npc,71,0
collectableammo,18,object,72,1
collectableammo,18,pier,73,0
collectableammo,18,planet,74,0
collectableammo,18,player,75,0
collectableammo,18,positional,76,1
collectableammo,18,processingmodule,77,0
collectableammo,18,production,78,0
collectableammo,18,radar,79,0
collectableammo,18,recyclable,80,0
collectableammo,18,region,81,0
collectableammo,18,resourceprobe,82,0
collectableammo,18,room,83,0
collectableammo,18,satellite,84,0
collectableammo,18,scanner,85,0
collectableammo,18,scene,86,0
collectableammo,18,sector,87,0
collectableammo,18,shieldgenerator,88,0
collectableammo,18,ship_xs,89,0
collectableammo,18,ship_s,90,0
collectableammo,18,ship_m,91,0
collectableammo,18,ship_l,92,0
collectableammo,18,ship_xl,93,0
collectableammo,18,signalleak,94,0
collectableammo,18,spacesuit,95,0
collectableammo,18,stardust,96,0
collectableammo,18,station,97,0
collectableammo,18,storage,98,0
collectableammo,18,sun,99,0
collectableammo,18,switchable,100,0
collectableammo,18,targetpoint,101,0
collectableammo,18,textdisplay,102,0
collectableammo,18,turret,103,0
collectableammo,18,uielement,104,0
collectableammo,18,ventureplatform,105,0
collectableammo,18,weapon,106,0
collectableammo,18,welfaremodule,107,0
collectableammo,18,zone,108,0
collectableammo,18,collectable,109,1
collectableammo,18,container,110,0
collectableammo,18,controllable,111,0
collectableammo,18,explosive,112,0
collectableammo,18,launcher,113,0
collectableammo,18,module,114,0
collectableammo,18,nonplayer,115,0
collectableammo,18,ship,116,0
collectableammo,18,space,117,0
collectableammo,18,triggerobject,118,0
collectableammo,18,walkablemodule,119,0
collectableammo,18,,120,0
collectableblueprints,19,accessory,0,0
collectableblueprints,19,adsign,1,0
collectableblueprints,19,adsignobject,2,0
collectableblueprints,19,anomaly,3,0
collectableblueprints,19,asteroid,4,0
collectableblueprints,19,attachment,5,0
collectableblueprints,19,bomb,6,0
collectableblueprints,19,bomblauncher,7,0
collectableblueprints,19,buildstorage,8,0
collectableblueprints,19,buildmodule,9,0
collectableblueprints,19,buildprocessor,10,0
collectableblueprints,19,bullet,11,0
collectableblueprints,19,cargobay,12,0
collectableblueprints,19,celestialbody,13,0
collectableblueprints,19,checkpoint,14,0
collectableblueprints,19,cluster,15,0
collectableblueprints,19,cockpit,16,0
collectableblueprints,19,collectableshieldrestore,17,0
collectableblueprints,19,collectableammo,18,0
collectableblueprints,19,collectableblueprints,19,1
collectableblueprints,19,collectablewares,20,0
collectableblueprints,19,component,21,1
collectableblueprints,19,computer,22,0
collectableblueprints,19,connectionmodule,23,0
collectableblueprints,19,controlroom,24,0
collectableblueprints,19,countermeasure,25,0
collectableblueprints,19,crate,26,0
collectableblueprints,19,crate_l,27,0
collectableblueprints,19,crate_m,28,0
collectableblueprints,19,crate_s,29,0
collectableblueprints,19,crystal,30,0
collectableblueprints,19,cutsceneanchor,31,0
collectableblueprints,19,datavault,32,0
collectableblueprints,19,defencemodule,33,0
collectableblueprints,19,defensible,34,0
collectableblueprints,19,destructible,35,1
collectableblueprints,19,detector,36,0
collectableblueprints,19,dismantleprocessor,37,0
collectableblueprints,19,dockarea,38,0
collectableblueprints,19,dockingbay,39,0
collectableblueprints,19,drop,40,1
collectableblueprints,19,effectobject,41,0
collectableblueprints,19,engine,42,0
collectableblueprints,19,entity,43,0
collectableblueprints,19,forceemitter,44,0
collectableblueprints,19,fogvolume,45,0
collectableblueprints,19,galaxy,46,0
collectableblueprints,19,gate,47,0
collectableblueprints,19,habitation,48,0
collectableblueprints,19,hackerprobe,49,0
collectableblueprints,19,highway,50,0
collectableblueprints,19,highwayblocker,51,0
collectableblueprints,19,highwaybooster,52,0
collectableblueprints,19,highwayentrygate,53,0
collectableblueprints,19,highwayexitgate,54,0
collectableblueprints,19,highwayscene,55,0
collectableblueprints,19,highwaytrigger,56,0
collectableblueprints,19,holomap,57,0
collectableblueprints,19,influenceobject,58,0
collectableblueprints,19,landmarkobject,59,0
collectableblueprints,19,lensflare,60,0
collectableblueprints,19,lock,61,0
collectableblueprints,19,lockbox,62,0
collectableblueprints,19,mine,63,0
collectableblueprints,19,miningnode,64,0
collectableblueprints,19,missile,65,0
collectableblueprints,19,missilelauncher,66,0
collectableblueprints,19,missileturret,67,0
collectableblueprints,19,moon,68,0
collectableblueprints,19,navbeacon,69,0
collectableblueprints,19,navcontext,70,0
collectableblueprints,19,npc,71,0
collectableblueprints,19,object,72,1
collectableblueprints,19,pier,73,0
collectableblueprints,19,planet,74,0
collectableblueprints,19,player,75,0
collectableblueprints,19,positional,76,1
collectableblueprints,19,processingmodule,77,0
collectableblueprints,19,production,78,0
collectableblueprints,19,radar,79,0
collectableblueprints,19,recyclable,80,0
collectableblueprints,19,region,81,0
collectableblueprints,19,resourceprobe,82,0
collectableblueprints,19,room,83,0
collectableblueprints,19,satellite,84,0
collectableblueprints,19,scanner,85,0
collectableblueprints,19,scene,86,0
collectableblueprints,19,sector,87,0
collectableblueprints,19,shieldgenerator,88,0
collectableblueprints,19,ship_xs,89,0
collectableblueprints,19,ship_s,90,0
collectableblueprints,19,ship_m,91,0
collectableblueprints,19,ship_l,92,0
collectableblueprints,19,ship_xl,93,0
collectableblueprints,19,signalleak,94,0
collectableblueprints,19,spacesuit,95,0
collectableblueprints,19,stardust,96,0
collectableblueprints,19,station,97,0
collectableblueprints,19,storage,98,0
collectableblueprints,19,sun,99,0
collectableblueprints,19,switchable,100,0
collectableblueprints,19,targetpoint,101,0
collectableblueprints,19,textdisplay,102,0
collectableblueprints,19,turret,103,0
collectableblueprints,19,uielement,104,0
collectableblueprints,19,ventureplatform,105,0
collectableblueprints,19,weapon,106,0
collectableblueprints,19,welfaremodule,107,0
collectableblueprints,19,zone,108,0
collectableblueprints,19,collectable,109,1
collectableblueprints,19,container,110,0
collectableblueprints,19,controllable,111,0
collectableblueprints,19,explosive,112,0
collectableblueprints,19,launcher,113,0
collectableblueprints,19,module,114,0
collectableblueprints,19,nonplayer,115,0
collectableblueprints,19,ship,116,0
collectableblueprints,19,space,117,0
collectableblueprints,19,triggerobject,118,0
collectableblueprints,19,walkablemodule,119,0
collectableblueprints,19,,120,0
collectablewares,20,accessory,0,0
collectablewares,20,adsign,1,0
collectablewares,20,adsignobject,2,0
collectablewares,20,anomaly,3,0
collectablewares,20,asteroid,4,0
collectablewares,20,attachment,5,0
collectablewares,20,bomb,6,0
collectablewares,20,bomblauncher,7,0
collectablewares,20,buildstorage,8,0
collectablewares,20,buildmodule,9,0
collectablewares,20,buildprocessor,10,0
collectablewares,20,bullet,11,0
collectablewares,20,cargobay,12,0
collectablewares,20,celestialbody,13,0
collectablewares,20,checkpoint,14,0
collectablewares,20,cluster,15,0
collectablewares,20,cockpit,16,0
collectablewares,20,collectableshieldrestore,17,0
collectablewares,20,collectableammo,18,0
collectablewares,20,collectableblueprints,19,0
collectablewares,20,collectablewares,20,1
collectablewares,20,component,21,1
collectablewares,20,computer,22,0
collectablewares,20,connectionmodule,23,0
collectablewares,20,controlroom,24,0
collectablewares,20,countermeasure,25,0
collectablewares,20,crate,26,0
collectablewares,20,crate_l,27,0
collectablewares,20,crate_m,28,0
collectablewares,20,crate_s,29,0
collectablewares,20,crystal,30,0
collectablewares,20,cutsceneanchor,31,0
collectablewares,20,datavault,32,0
collectablewares,20,defencemodule,33,0
collectablewares,20,defensible,34,0
collectablewares,20,destructible,35,1
collectablewares,20,detector,36,0
collectablewares,20,dismantleprocessor,37,0
collectablewares,20,dockarea,38,0
collectablewares,20,dockingbay,39,0
collectablewares,20,drop,40,1
collectablewares,20,effectobject,41,0
collectablewares,20,engine,42,0
collectablewares,20,entity,43,0
collectablewares,20,forceemitter,44,0
collectablewares,20,fogvolume,45,0
collectablewares,20,galaxy,46,0
collectablewares,20,gate,47,0
collectablewares,20,habitation,48,0
collectablewares,20,hackerprobe,49,0
collectablewares,20,highway,50,0
collectablewares,20,highwayblocker,51,0
collectablewares,20,highwaybooster,52,0
collectablewares,20,highwayentrygate,53,0
collectablewares,20,highwayexitgate,54,0
collectablewares,20,highwayscene,55,0
collectablewares,20,highwaytrigger,56,0
collectablewares,20,holomap,57,0
collectablewares,20,influenceobject,58,0
collectablewares,20,landmarkobject,59,0
collectablewares,20,lensflare,60,0
collectablewares,20,lock,61,0
collectablewares,20,lockbox,62,0
collectablewares,20,mine,63,0
collectablewares,20,miningnode,64,0
collectablewares,20,missile,65,0
collectablewares,20,missilelauncher,66,0
collectablewares,20,missileturret,67,0
collectablewares,20,moon,68,0
collectablewares,20,navbeacon,69,0
collectablewares,20,navcontext,70,0
collectablewares,20,npc,71,0
collectablewares,20,object,72,1
collectablewares,20,pier,73,0
collectablewares,20,planet,74,0
collectablewares,20,player,75,0
collectablewares,20,positional,76,1
collectablewares,20,processingmodule,77,0
collectablewares,20,production,78,0
collectablewares,20,radar,79,0
collectablewares,20,recyclable,80,0
collectablewares,20,region,81,0
collectablewares,20,resourceprobe,82,0
collectablewares,20,room,83,0
collectablewares,20,satellite,84,0
collectablewares,20,scanner,85,0
collectablewares,20,scene,86,0
collectablewares,20,sector,87,0
collectablewares,20,shieldgenerator,88,0
collectablewares,20,ship_xs,89,0
collectablewares,20,ship_s,90,0
collectablewares,20,ship_m,91,0
collectablewares,20,ship_l,92,0
collectablewares,20,ship_xl,93,0
collectablewares,20,signalleak,94,0
collectablewares,20,spacesuit,95,0
collectablewares,20,stardust,96,0
collectablewares,20,station,97,0
collectablewares,20,storage,98,0
collectablewares,20,sun,99,0
collectablewares,20,switchable,100,0
collectablewares,20,targetpoint,101,0
collectablewares,20,textdisplay,102,0
collectablewares,20,turret,103,0
collectablewares,20,uielement,104,0
collectablewares,20,ventureplatform,105,0
collectablewares,20,weapon,106,0
collectablewares,20,welfaremodule,107,0
collectablewares,20,zone,108,0
collectablewares,20,collectable,109,1
collectablewares,20,container,110,0
collectablewares,20,controllable,111,0
collectablewares,20,explosive,112,0
collectablewares,20,launcher,113,0
collectablewares,20,module,114,0
collectablewares,20,nonplayer,115,0
collectablewares,20,ship,116,0
collectablewares,20,space,117,0
collectablewares,20,triggerobject,118,0
collectablewares,20,walkablemodule,119,0
collectablewares,20,,120,0
component,21,accessory,0,0
component,21,adsign,1,0
component,21,adsignobject,2,0
component,21,anomaly,3,0
component,21,asteroid,4,0
component,21,attachment,5,0
component,21,bomb,6,0
component,21,bomblauncher,7,0
component,21,buildstorage,8,0
component,21,buildmodule,9,0
component,21,buildprocessor,10,0
component,21,bullet,11,0
component,21,cargobay,12,0
component,21,celestialbody,13,0
component,21,checkpoint,14,0
component,21,cluster,15,0
component,21,cockpit,16,0
component,21,collectableshieldrestore,17,0
component,21,collectableammo,18,0
component,21,collectableblueprints,19,0
component,21,collectablewares,20,0
component,21,component,21,1
component,21,computer,22,0
component,21,connectionmodule,23,0
component,21,controlroom,24,0
component,21,countermeasure,25,0
component,21,crate,26,0
component,21,crate_l,27,0
component,21,crate_m,28,0
component,21,crate_s,29,0
component,21,crystal,30,0
component,21,cutsceneanchor,31,0
component,21,datavault,32,0
component,21,defencemodule,33,0
component,21,defensible,34,0
component,21,destructible,35,0
component,21,detector,36,0
component,21,dismantleprocessor,37,0
component,21,dockarea,38,0
component,21,dockingbay,39,0
component,21,drop,40,0
component,21,effectobject,41,0
component,21,engine,42,0
component,21,entity,43,0
component,21,forceemitter,44,0
component,21,fogvolume,45,0
component,21,galaxy,46,0
component,21,gate,47,0
component,21,habitation,48,0
component,21,hackerprobe,49,0
component,21,highway,50,0
component,21,highwayblocker,51,0
component,21,highwaybooster,52,0
component,21,highwayentrygate,53,0
component,21,highwayexitgate,54,0
component,21,highwayscene,55,0
component,21,highwaytrigger,56,0
component,21,holomap,57,0
component,21,influenceobject,58,0
component,21,landmarkobject,59,0
component,21,lensflare,60,0
component,21,lock,61,0
component,21,lockbox,62,0
component,21,mine,63,0
component,21,miningnode,64,0
component,21,missile,65,0
component,21,missilelauncher,66,0
component,21,missileturret,67,0
component,21,moon,68,0
component,21,navbeacon,69,0
component,21,navcontext,70,0
component,21,npc,71,0
component,21,object,72,0
component,21,pier,73,0
component,21,planet,74,0
component,21,player,75,0
component,21,positional,76,0
component,21,processingmodule,77,0
component,21,production,78,0
component,21,radar,79,0
component,21,recyclable,80,0
component,21,region,81,0
component,21,resourceprobe,82,0
component,21,room,83,0
component,21,satellite,84,0
component,21,scanner,85,0
component,21,scene,86,0
component,21,sector,87,0
component,21,shieldgenerator,88,0
component,21,ship_xs,89,0
component,21,ship_s,90,0
component,21,ship_m,91,0
component,21,ship_l,92,0
component,21,ship_xl,93,0
component,21,signalleak,94,0
component,21,spacesuit,95,0
component,21,stardust,96,0
component,21,station,97,0
component,21,storage,98,0
component,21,sun,99,0
component,21,switchable,100,0
component,21,targetpoint,101,0
component,21,textdisplay,102,0
component,21,turret,103,0
component,21,uielement,104,0
component,21,ventureplatform,105,0
component,21,weapon,106,0
component,21,welfaremodule,107,0
component,21,zone,108,0
component,21,collectable,109,0
component,21,container,110,0
component,21,controllable,111,0
component,21,explosive,112,0
component,21,launcher,113,0
component,21,module,114,0
component,21,nonplayer,115,0
component,21,ship,116,0
component,21,space,117,0
component,21,triggerobject,118,0
component,21,walkablemodule,119,0
component,21,,120,0
computer,22,accessory,0,0
computer,22,adsign,1,0
computer,22,adsignobject,2,0
computer,22,anomaly,3,0
computer,22,asteroid,4,0
computer,22,attachment,5,0
computer,22,bomb,6,0
computer,22,bomblauncher,7,0
computer,22,buildstorage,8,0
computer,22,buildmodule,9,0
computer,22,buildprocessor,10,0
computer,22,bullet,11,0
computer,22,cargobay,12,0
computer,22,celestialbody,13,0
computer,22,checkpoint,14,0
computer,22,cluster,15,0
computer,22,cockpit,16,0
computer,22,collectableshieldrestore,17,0
computer,22,collectableammo,18,0
computer,22,collectableblueprints,19,0
computer,22,collectablewares,20,0
computer,22,component,21,1
computer,22,computer,22,1
computer,22,connectionmodule,23,0
computer,22,controlroom,24,0
computer,22,countermeasure,25,0
computer,22,crate,26,0
computer,22,crate_l,27,0
computer,22,crate_m,28,0
computer,22,crate_s,29,0
computer,22,crystal,30,0
computer,22,cutsceneanchor,31,0
computer,22,datavault,32,0
computer,22,defencemodule,33,0
computer,22,defensible,34,0
computer,22,destructible,35,0
computer,22,detector,36,0
computer,22,dismantleprocessor,37,0
computer,22,dockarea,38,0
computer,22,dockingbay,39,0
computer,22,drop,40,0
computer,22,effectobject,41,0
computer,22,engine,42,0
computer,22,entity,43,1
computer,22,forceemitter,44,0
computer,22,fogvolume,45,0
computer,22,galaxy,46,0
computer,22,gate,47,0
computer,22,habitation,48,0
computer,22,hackerprobe,49,0
computer,22,highway,50,0
computer,22,highwayblocker,51,0
computer,22,highwaybooster,52,0
computer,22,highwayentrygate,53,0
computer,22,highwayexitgate,54,0
computer,22,highwayscene,55,0
computer,22,highwaytrigger,56,0
computer,22,holomap,57,0
computer,22,influenceobject,58,0
computer,22,landmarkobject,59,0
computer,22,lensflare,60,0
computer,22,lock,61,0
computer,22,lockbox,62,0
computer,22,mine,63,0
computer,22,miningnode,64,0
computer,22,missile,65,0
computer,22,missilelauncher,66,0
computer,22,missileturret,67,0
computer,22,moon,68,0
computer,22,navbeacon,69,0
computer,22,navcontext,70,0
computer,22,npc,71,0
computer,22,object,72,0
computer,22,pier,73,0
computer,22,planet,74,0
computer,22,player,75,0
computer,22,positional,76,1
computer,22,processingmodule,77,0
computer,22,production,78,0
computer,22,radar,79,0
computer,22,recyclable,80,0
computer,22,region,81,0
computer,22,resourceprobe,82,0
computer,22,room,83,0
computer,22,satellite,84,0
computer,22,scanner,85,0
computer,22,scene,86,0
computer,22,sector,87,0
computer,22,shieldgenerator,88,0
computer,22,ship_xs,89,0
computer,22,ship_s,90,0
computer,22,ship_m,91,0
computer,22,ship_l,92,0
computer,22,ship_xl,93,0
computer,22,signalleak,94,0
computer,22,spacesuit,95,0
computer,22,stardust,96,0
computer,22,station,97,0
computer,22,storage,98,0
computer,22,sun,99,0
computer,22,switchable,100,0
computer,22,targetpoint,101,0
computer,22,textdisplay,102,0
computer,22,turret,103,0
computer,22,uielement,104,0
computer,22,ventureplatform,105,0
computer,22,weapon,106,0
computer,22,welfaremodule,107,0
computer,22,zone,108,0
computer,22,collectable,109,0
computer,22,container,110,0
computer,22,controllable,111,0
computer,22,explosive,112,0
computer,22,launcher,113,0
computer,22,module,114,0
computer,22,nonplayer,115,1
computer,22,ship,116,0
computer,22,space,117,0
computer,22,triggerobject,118,0
computer,22,walkablemodule,119,0
computer,22,,120,0
connectionmodule,23,accessory,0,0
connectionmodule,23,adsign,1,0
connectionmodule,23,adsignobject,2,0
connectionmodule,23,anomaly,3,0
connectionmodule,23,asteroid,4,0
connectionmodule,23,attachment,5,0
connectionmodule,23,bomb,6,0
connectionmodule,23,bomblauncher,7,0
connectionmodule,23,buildstorage,8,0
connectionmodule,23,buildmodule,9,0
connectionmodule,23,buildprocessor,10,0
connectionmodule,23,bullet,11,0
connectionmodule,23,cargobay,12,0
connectionmodule,23,celestialbody,13,0
connectionmodule,23,checkpoint,14,0
connectionmodule,23,cluster,15,0
connectionmodule,23,cockpit,16,0
connectionmodule,23,collectableshieldrestore,17,0
connectionmodule,23,collectableammo,18,0
connectionmodule,23,collectableblueprints,19,0
connectionmodule,23,collectablewares,20,0
connectionmodule,23,component,21,1
connectionmodule,23,computer,22,0
connectionmodule,23,connectionmodule,23,1
connectionmodule,23,controlroom,24,0
connectionmodule,23,countermeasure,25,0
connectionmodule,23,crate,26,0
connectionmodule,23,crate_l,27,0
connectionmodule,23,crate_m,28,0
connectionmodule,23,crate_s,29,0
connectionmodule,23,crystal,30,0
connectionmodule,23,cutsceneanchor,31,0
connectionmodule,23,datavault,32,0
connectionmodule,23,defencemodule,33,0
connectionmodule,23,defensible,34,0
connectionmodule,23,destructible,35,1
connectionmodule,23,detector,36,0
connectionmodule,23,dismantleprocessor,37,0
connectionmodule,23,dockarea,38,0
connectionmodule,23,dockingbay,39,0
connectionmodule,23,drop,40,0
connectionmodule,23,effectobject,41,0
connectionmodule,23,engine,42,0
connectionmodule,23,entity,43,0
connectionmodule,23,forceemitter,44,0
connectionmodule,23,fogvolume,45,0
connectionmodule,23,galaxy,46,0
connectionmodule,23,gate,47,0
connectionmodule,23,habitation,48,0
connectionmodule,23,hackerprobe,49,0
connectionmodule,23,highway,50,0
connectionmodule,23,highwayblocker,51,0
connectionmodule,23,highwaybooster,52,0
connectionmodule,23,highwayentrygate,53,0
connectionmodule,23,highwayexitgate,54,0
connectionmodule,23,highwayscene,55,0
connectionmodule,23,highwaytrigger,56,0
connectionmodule,23,holomap,57,0
connectionmodule,23,influenceobject,58,0
connectionmodule,23,landmarkobject,59,0
connectionmodule,23,lensflare,60,0
connectionmodule,23,lock,61,0
connectionmodule,23,lockbox,62,0
connectionmodule,23,mine,63,0
connectionmodule,23,miningnode,64,0
connectionmodule,23,missile,65,0
connectionmodule,23,missilelauncher,66,0
connectionmodule,23,missileturret,67,0
connectionmodule,23,moon,68,0
connectionmodule,23,navbeacon,69,0
connectionmodule,23,navcontext,70,0
connectionmodule,23,npc,71,0
connectionmodule,23,object,72,0
connectionmodule,23,pier,73,0
connectionmodule,23,planet,74,0
connectionmodule,23,player,75,0
connectionmodule,23,positional,76,1
connectionmodule,23,processingmodule,77,0
connectionmodule,23,production,78,0
connectionmodule,23,radar,79,0
connectionmodule,23,recyclable,80,0
connectionmodule,23,region,81,0
connectionmodule,23,resourceprobe,82,0
connectionmodule,23,room,83,0
connectionmodule,23,satellite,84,0
connectionmodule,23,scanner,85,0
connectionmodule,23,scene,86,0
connectionmodule,23,sector,87,0
connectionmodule,23,shieldgenerator,88,0
connectionmodule,23,ship_xs,89,0
connectionmodule,23,ship_s,90,0
connectionmodule,23,ship_m,91,0
connectionmodule,23,ship_l,92,0
connectionmodule,23,ship_xl,93,0
connectionmodule,23,signalleak,94,0
connectionmodule,23,spacesuit,95,0
connectionmodule,23,stardust,96,0
connectionmodule,23,station,97,0
connectionmodule,23,storage,98,0
connectionmodule,23,sun,99,0
connectionmodule,23,switchable,100,0
connectionmodule,23,targetpoint,101,0
connectionmodule,23,textdisplay,102,0
connectionmodule,23,turret,103,0
connectionmodule,23,uielement,104,0
connectionmodule,23,ventureplatform,105,0
connectionmodule,23,weapon,106,0
connectionmodule,23,welfaremodule,107,0
connectionmodule,23,zone,108,0
connectionmodule,23,collectable,109,0
connectionmodule,23,container,110,0
connectionmodule,23,controllable,111,0
connectionmodule,23,explosive,112,0
connectionmodule,23,launcher,113,0
connectionmodule,23,module,114,1
connectionmodule,23,nonplayer,115,0
connectionmodule,23,ship,116,0
connectionmodule,23,space,117,0
connectionmodule,23,triggerobject,118,0
connectionmodule,23,walkablemodule,119,0
connectionmodule,23,,120,0
controlroom,24,accessory,0,0
controlroom,24,adsign,1,0
controlroom,24,adsignobject,2,0
controlroom,24,anomaly,3,0
controlroom,24,asteroid,4,0
controlroom,24,attachment,5,0
controlroom,24,bomb,6,0
controlroom,24,bomblauncher,7,0
controlroom,24,buildstorage,8,0
controlroom,24,buildmodule,9,0
controlroom,24,buildprocessor,10,0
controlroom,24,bullet,11,0
controlroom,24,cargobay,12,0
controlroom,24,celestialbody,13,0
controlroom,24,checkpoint,14,0
controlroom,24,cluster,15,0
controlroom,24,cockpit,16,0
controlroom,24,collectableshieldrestore,17,0
controlroom,24,collectableammo,18,0
controlroom,24,collectableblueprints,19,0
controlroom,24,collectablewares,20,0
controlroom,24,component,21,1
controlroom,24,computer,22,0
controlroom,24,connectionmodule,23,0
controlroom,24,controlroom,24,1
controlroom,24,countermeasure,25,0
controlroom,24,crate,26,0
controlroom,24,crate_l,27,0
controlroom,24,crate_m,28,0
controlroom,24,crate_s,29,0
controlroom,24,crystal,30,0
controlroom,24,cutsceneanchor,31,0
controlroom,24,datavault,32,0
controlroom,24,defencemodule,33,0
controlroom,24,defensible,34,0
controlroom,24,destructible,35,0
controlroom,24,detector,36,0
controlroom,24,dismantleprocessor,37,0
controlroom,24,dockarea,38,0
controlroom,24,dockingbay,39,0
controlroom,24,drop,40,0
controlroom,24,effectobject,41,0
controlroom,24,engine,42,0
controlroom,24,entity,43,0
controlroom,24,forceemitter,44,0
controlroom,24,fogvolume,45,0
controlroom,24,galaxy,46,0
controlroom,24,gate,47,0
controlroom,24,habitation,48,0
controlroom,24,hackerprobe,49,0
controlroom,24,highway,50,0
controlroom,24,highwayblocker,51,0
controlroom,24,highwaybooster,52,0
controlroom,24,highwayentrygate,53,0
controlroom,24,highwayexitgate,54,0
controlroom,24,highwayscene,55,0
controlroom,24,highwaytrigger,56,0
controlroom,24,holomap,57,0
controlroom,24,influenceobject,58,0
controlroom,24,landmarkobject,59,0
controlroom,24,lensflare,60,0
controlroom,24,lock,61,0
controlroom,24,lockbox,62,0
controlroom,24,mine,63,0
controlroom,24,miningnode,64,0
controlroom,24,missile,65,0
controlroom,24,missilelauncher,66,0
controlroom,24,missileturret,67,0
controlroom,24,moon,68,0
controlroom,24,navbeacon,69,0
controlroom,24,navcontext,70,0
controlroom,24,npc,71,0
controlroom,24,object,72,0
controlroom,24,pier,73,0
controlroom,24,planet,74,0
controlroom,24,player,75,0
controlroom,24,positional,76,1
controlroom,24,processingmodule,77,0
controlroom,24,production,78,0
controlroom,24,radar,79,0
controlroom,24,recyclable,80,0
controlroom,24,region,81,0
controlroom,24,resourceprobe,82,0
controlroom,24,room,83,1
controlroom,24,satellite,84,0
controlroom,24,scanner,85,0
controlroom,24,scene,86,1
controlroom,24,sector,87,0
controlroom,24,shieldgenerator,88,0
controlroom,24,ship_xs,89,0
controlroom,24,ship_s,90,0
controlroom,24,ship_m,91,0
controlroom,24,ship_l,92,0
controlroom,24,ship_xl,93,0
controlroom,24,signalleak,94,0
controlroom,24,spacesuit,95,0
controlroom,24,stardust,96,0
controlroom,24,station,97,0
controlroom,24,storage,98,0
controlroom,24,sun,99,0
controlroom,24,switchable,100,0
controlroom,24,targetpoint,101,0
controlroom,24,textdisplay,102,0
controlroom,24,turret,103,0
controlroom,24,uielement,104,0
controlroom,24,ventureplatform,105,0
controlroom,24,weapon,106,0
controlroom,24,welfaremodule,107,0
controlroom,24,zone,108,0
controlroom,24,collectable,109,0
controlroom,24,container,110,0
controlroom,24,controllable,111,0
controlroom,24,explosive,112,0
controlroom,24,launcher,113,0
controlroom,24,module,114,0
controlroom,24,nonplayer,115,0
controlroom,24,ship,116,0
controlroom,24,space,117,0
controlroom,24,triggerobject,118,0
controlroom,24,walkablemodule,119,0
controlroom,24,,120,0
countermeasure,25,accessory,0,0
countermeasure,25,adsign,1,0
countermeasure,25,adsignobject,2,0
countermeasure,25,anomaly,3,0
countermeasure,25,asteroid,4,0
countermeasure,25,attachment,5,0
countermeasure,25,bomb,6,0
countermeasure,25,bomblauncher,7,0
countermeasure,25,buildstorage,8,0
countermeasure,25,buildmodule,9,0
countermeasure,25,buildprocessor,10,0
countermeasure,25,bullet,11,0
countermeasure,25,cargobay,12,0
countermeasure,25,celestialbody,13,0
countermeasure,25,checkpoint,14,0
countermeasure,25,cluster,15,0
countermeasure,25,cockpit,16,0
countermeasure,25,collectableshieldrestore,17,0
countermeasure,25,collectableammo,18,0
countermeasure,25,collectableblueprints,19,0
countermeasure,25,collectablewares,20,0
countermeasure,25,component,21,1
countermeasure,25,computer,22,0
countermeasure,25,connectionmodule,23,0
countermeasure,25,controlroom,24,0
countermeasure,25,countermeasure,25,1
countermeasure,25,crate,26,0
countermeasure,25,crate_l,27,0
countermeasure,25,crate_m,28,0
countermeasure,25,crate_s,29,0
countermeasure,25,crystal,30,0
countermeasure,25,cutsceneanchor,31,0
countermeasure,25,datavault,32,0
countermeasure,25,defencemodule,33,0
countermeasure,25,defensible,34,0
countermeasure,25,destructible,35,0
countermeasure,25,detector,36,0
countermeasure,25,dismantleprocessor,37,0
countermeasure,25,dockarea,38,0
countermeasure,25,dockingbay,39,0
countermeasure,25,drop,40,0
countermeasure,25,effectobject,41,0
countermeasure,25,engine,42,0
countermeasure,25,entity,43,0
countermeasure,25,forceemitter,44,0
countermeasure,25,fogvolume,45,0
countermeasure,25,galaxy,46,0
countermeasure,25,gate,47,0
countermeasure,25,habitation,48,0
countermeasure,25,hackerprobe,49,0
countermeasure,25,highway,50,0
countermeasure,25,highwayblocker,51,0
countermeasure,25,highwaybooster,52,0
countermeasure,25,highwayentrygate,53,0
countermeasure,25,highwayexitgate,54,0
countermeasure,25,highwayscene,55,0
countermeasure,25,highwaytrigger,56,0
countermeasure,25,holomap,57,0
countermeasure,25,influenceobject,58,0
countermeasure,25,landmarkobject,59,0
countermeasure,25,lensflare,60,0
countermeasure,25,lock,61,0
countermeasure,25,lockbox,62,0
countermeasure,25,mine,63,0
countermeasure,25,miningnode,64,0
countermeasure,25,missile,65,0
countermeasure,25,missilelauncher,66,0
countermeasure,25,missileturret,67,0
countermeasure,25,moon,68,0
countermeasure,25,navbeacon,69,0
countermeasure,25,navcontext,70,0
countermeasure,25,npc,71,0
countermeasure,25,object,72,0
countermeasure,25,pier,73,0
countermeasure,25,planet,74,0
countermeasure,25,player,75,0
countermeasure,25,positional,76,1
countermeasure,25,processingmodule,77,0
countermeasure,25,production,78,0
countermeasure,25,radar,79,0
countermeasure,25,recyclable,80,0
